"corpus";"soneto_n";"año";"incipit";"verso_n";"texto";"patron_binario";"sil_metricas";"sinalefas";"estrofa";"fuente_xml"
"segura_B";"271";"1614";"";"7";"pidiendo, si vitela no mongana,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"271";"1614";"";"8";"cualque fresco rumor de cantimplora.";"10100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"271";"1614";"";"9";"Allanó alguno la enemiga tierra";"00110001010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"271";"1614";"";"10";"echándose a dormir; otro soldado,";"01000110010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"271";"1614";"";"11";"gastador vigilante, con su pico";"00100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"271";"1614";"";"12";"biscocho labra. Al fin, en esta guerra";"01010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"271";"1614";"";"13";"no vi más fuerte sino el levantado.";"01110100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"271";"1614";"";"14";"De la Mamora, hoy miércoles. Juanico.";"00011100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"284";"1615";"Hojas de inciertos chopos el nevado";"1";"Hojas de inciertos chopos el nevado";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"2";"cabello, oirá el Genil tu dulce avena,";"01010101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"3";"sin invidiar al Dauro en poca arena";"00010101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"4";"mucho oro de sus piedras mal limado,";"11000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"5";"y del leño vocal solicitado,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"6";"perdonará no el mármol a su vena";"00010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"7";"ocioso, mas la siempre orilla amena";"01000101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"8";"canoro ceñirá muro animado.";"01000110010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"284";"1615";"";"9";"Camina, pues, oh tú, Anfión segundo,";"0100111010";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"284";"1615";"";"10";"si culto no, revocador süave";"0100000110";"10";"0";"terceto";"OBVIL_auto"
"segura_B";"284";"1615";"";"11";"aun de los moradores del profundo,";"10000100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"284";"1615";"";"12";"que el Betis hoy, que en menos gruta cabe,";"01010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"284";"1615";"";"13";"urna suya los términos del mundo";"10100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"284";"1615";"";"14";"lagrimoso hará en tu ausencia grave.";"0010101010";"10";"3";"terceto";"OBVIL_auto"
"segura_B";"286";"1615";"Entre las hojas cinco generosa,";"1";"Entre las hojas cinco generosa,";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"2";"si verde pompa no de un campo de oro,";"01010001010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"3";"prendas sin pluma a ruiseñor canoro";"10010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"4";"degolló mudas sierpe venenosa.";"00110100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"5";"Al culto padre no con voz piadosa,";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"6";"mas con gemido alterno y dulce lloro";"00010101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"7";"armonïosas lágrimas al coro";"1010100010";"10";"0";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"8";"de las aves oyó, la selva umbrosa.";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"286";"1615";"";"9";"Lloró el Tajo cristal, a cuya espuma";"01100101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"286";"1615";"";"10";"dio poca sangre el mal logrado terno,";"11010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"286";"1615";"";"11";"terno de aladas cítaras süaves,";"1001010010";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"286";"1615";"";"12";"que rayos hoy sus cuerdas, y su pluma";"01010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"286";"1615";"";"13";"brillante siempre luz de un Sol eterno,";"01010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"286";"1615";"";"14";"dulcemente dejaron de ser aves.";"00100100110";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"289";"1615";"En villa humilde sí, no en vida ociosa,";"1";"En villa humilde sí, no en vida ociosa,";"01010101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"2";"vasallos riges con poder no injusto,";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"3";"vasallos de tu dueño, si no augusto,";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"4";"de estirpe, en nuestra España, generosa.";"01010100010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"5";"Del bárbaro rüido a curïosa";"010010110";"9";"1";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"6";"dulce lección te hurta tu buen gusto;";"1001100110";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"7";"tal del muro abrasado hombro robusto,";"10100110010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"8";"de Anquises, redimió, la edad dichosa.";"01000101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"289";"1615";"";"9";"No invidies, oh Villegas, del privado";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"289";"1615";"";"10";"el palacio gentil, digo, el convento";"00100110010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"289";"1615";"";"11";"adonde hasta el portero es presentado;";"01100110010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"289";"1615";"";"12";"de la tranquilidad pisas contento";"00000110010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"289";"1615";"";"13";"la arena enjuta, cuando en mar turbado";"01010101010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"289";"1615";"";"14";"ambicioso bajel da lino al viento.";"00100111010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"306";"1616";"Generoso esplendor, si no luciente,";"1";"Generoso esplendor, si no luciente,";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"2";"no solo es ya de cuanto el Duero baña,";"01100101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"3";"Toro, mas del zodíaco de España,";"10000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"4";"y gloria vos de su murada frente.";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"5";"¿Quién, pues, región os hizo, diferente,";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"6";"pisar amante? Mal la fuga engaña";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"7";"mortal saeta, dura en la montaña,";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"8";"y en las ondas más dura, de la fuente:";"00101100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"306";"1616";"";"9";"de venenosas plumas, os lo diga,";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"306";"1616";"";"10";"corcillo atravesado. Restituya";"01000100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"306";"1616";"";"11";"sus trofeos el pie a vuestra enemiga.";"00100110010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"306";"1616";"";"12";"Tímida fiera, bella ninfa huya;";"1001010110";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"306";"1616";"";"13";"espíritu gentil, no solo siga,";"01000101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"306";"1616";"";"14";"mas bese en el arpón la mano suya.";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"312";"1617";"Florido en años, en prudencia cano,";"1";"Florido en años, en prudencia cano,";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"2";"riberas del Sebeto, río que apenas";"010001010010";"12";"1";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"3";"obscurecen sus aguas sus arenas,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"4";"gran freno moderó tu cuerda mano";"11000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"5";"donde mil veces escuchaste en vano";"10110001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"6";"entre los remos y entre las cadenas,";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"7";"no ya ligado al árbol, las sirenas";"00010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"8";"del lisonjero mar napolitano.";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"312";"1617";"";"9";"Quede en mármol tu nombre esclarecido,";"10100100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"312";"1617";"";"10";"firme a las ondas, sordo a su armonía,";"10010100010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"312";"1617";"";"11";"blasón del tiempo, escollo del olvido,";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"312";"1617";"";"12";"oh águila de Castro, que algún día";"1000100110";"10";"2";"terceto";"OBVIL_auto"
"segura_B";"312";"1617";"";"13";"será para escribir tu excelso nido";"01100101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"312";"1617";"";"14";"un cañón de tus alas pluma mía.";"00100101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"318";"1619";"En vez, Señora, del cristal luciente,";"1";"En vez, Señora, del cristal luciente,";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"2";"licores nabateos espirante,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"3";"los faroles, ya luces de Levante,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"4";"las banderas, ya sombras de Occidente,";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"5";"las fuerzas litorales, que a la frente";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"6";"eran de África gémino diamante,";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"7";"tanto disimulado al fin turbante";"10000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"8";"con generosidad expulso, ardiente,";"00000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"318";"1619";"";"9";"votos de España son, que hoy os consagra";"10010110010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"318";"1619";"";"10";"sufragios de Filipo, a cuya vida";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"318";"1619";"";"11";"aun los siglos del Fénix sean segundos.";"101001010010";"12";"0";"terceto";"OBVIL_auto"
"segura_B";"318";"1619";"";"12";"Fiebre, pues, tantas veces repetida";"10010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"318";"1619";"";"13";"perdone al que es católica bisagra,";"01010100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"318";"1619";"";"14";"para más gloria vuestra, de ambos mundos.";"10110101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"319";"1619";"Esta de flores, cuando no divina,";"1";"Esta de flores, cuando no divina,";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"2";"industrïosa unión, que ciento a ciento";"0110101010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"3";"las abejas, con rudo no argumento,";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"4";"en ruda sí confunden oficina,";"01010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"5";"cómplice prometea en la rapina";"10000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"6";"del voraz fue, del lúcido elemento,";"00110100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"7";"a cuya luz, süave es, alimento,";"0101110010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"8";"cuya luz su recíproca es, rüina.";"1010010110";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"319";"1619";"";"9";"Esta, pues, confusión hoy coronada";"10000110010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"319";"1619";"";"10";"del esplendor que contra sí fomenta,";"00010101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"319";"1619";"";"11";"por la salud, oh Virgen Madre, erijo";"00011101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"319";"1619";"";"12";"del mayor rey, cuya invencible espada,";"00111001010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"319";"1619";"";"13";"en cuanto Febo dora o Cintia argenta,";"01010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"319";"1619";"";"14";"trompa es siempre gloriosa de tu Hijo.";"11100100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"320";"1619";"La Aurora, de azahares coronada,";"1";"La Aurora, de azahares coronada,";"01000100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"2";"sus lágrimas partió con vuestra bota,";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"3";"ni de las peregrinaciones rota";"00000001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"4";"ni de los conductores esquilmada.";"00000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"5";"De sus risueños ojos desatada,";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"6";"fragrante perla cada breve gota,";"01010101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"7";"por seráfica abeja fue, devota,";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"8";"a bota peregrina trasladada.";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"320";"1619";"";"9";"Uvas os debe Clío, mas ceciales,";"10010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"320";"1619";"";"10";"mínimas en el hábito, mas pasas,";"10000100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"320";"1619";"";"11";"a pesar del perífrasis absurdo.";"00100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"320";"1619";"";"12";"Las manos de Alejandro hacéis escasas,";"01000101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"320";"1619";"";"13";"segunda la capilla del de Hales,";"0100010010";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"320";"1619";"";"14";"Izquierdo Esteban sí, no Esteban zurdo.";"01010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"330";"1620";"Purpúreo creced, rayo luciente";"1";"Purpúreo creced, rayo luciente";"01000110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"2";"del Sol de las Españas, que en dorado";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"3";"ya trono el Tíber os verá, sagrado,";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"4";"leyes dar algún día a su corriente.";"10101100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"5";"De coronas entonces vos la frente,";"00100101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"6";"vuestro padre de orbes, coronado,";"1010100010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"7";"deba el mundo un redil, deba un cayado";"10100110010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"8";"a vuestras llaves, a su espada ardiente.";"01010001010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"330";"1620";"";"9";"Creced a fines tan esclarecidos,";"01010000010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"330";"1620";"";"10";"oh vos, a cuyo glorïoso manto";"1101011010";"10";"0";"terceto";"OBVIL_auto"
"segura_B";"330";"1620";"";"11";"sombras son eritreos esplendores,";"10100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"330";"1620";"";"12";"y en quien debidamente repetidos";"01000100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"330";"1620";"";"13";"de vuestros dos se ven, progenitores,";"01010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"330";"1620";"";"14";"el nombre, lo católico, lo santo.";"01000100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"331";"1620";"Al que de la conciencia es del tercero";"1";"Al que de la conciencia es del tercero";"00000110010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"2";"Filipo digno oráculo prudente,";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"3";"de una y otra saeta impertinente,";"10100100010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"4";"si mártir no lo vi, lo vi terrero.";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"5";"Tanto, pues, lo ceñía ballestero,";"10000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"6";"cuanta lo estaba coronando gente,";"10010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"7";"dejándole el concurso el despidiente";"01000100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"8";"hecho pedazos, pero siempre entero.";"10010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"331";"1620";"";"9";"Hortensio mío, si esta llamo audiencia,";"01010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"331";"1620";"";"10";"¿cuál llamaré robusta montería,";"10010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"331";"1620";"";"11";"donde cien flechas cosen un venado?";"10110100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"331";"1620";"";"12";"Ponderé en nuestro dueño una paciencia";"00110110010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"331";"1620";"";"13";"que en la atención modesta fue alegría,";"00010101010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"331";"1620";"";"14";"y en la resolución, sucinto agrado.";"00000101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"333";"1620";"Ave real de plumas tan desnuda,";"1";"Ave real de plumas tan desnuda,";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"2";"que aun de carne voló jamás vestida,";"10100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"3";"cuya garra, no en miembros dividida,";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"4";"inexorable es guadaña aguda,";"0001101010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"5";"lisonjera a los cielos o sañuda";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"6";"contra los elementos de una vida,";"10000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"7";"florida en años, en beldad florida,";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"8";"cuál menos piedad árbitra lo duda,";"11001100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"333";"1620";"";"9";"no a deidad fabulosa hoy arrebata";"00100110010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"333";"1620";"";"10";"garzón que en vez del venatorio acero";"01010001010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"333";"1620";"";"11";"cristal ministre impuro, sino alado";"01010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"333";"1620";"";"12";"espíritu que, en cítara de plata,";"01000100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"333";"1620";"";"13";"al Júpiter dirige, verdadero,";"01000100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"333";"1620";"";"14";"un dulce y otro cántico sagrado.";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"335";"1620";"Peinaba al sol Belisa sus cabellos";"1";"Peinaba al sol Belisa sus cabellos";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"2";"con peine de marfil, con mano bella,";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"3";"mas no se parecía el peine en ella";"00000101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"4";"como se escurecía el sol en ellos.";"10000101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"5";"En cuanto, pues, estuvo sin cogellos,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"6";"el cristal solo, cuyo margen huella,";"00110101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"7";"bebía de una y otra dulce estrella";"01010101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"8";"en tinieblas de oro rayos bellos.";"0010101010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"335";"1620";"";"9";"Fileno en tanto, no sin armonía,";"01010000010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"335";"1620";"";"10";"las horas acusando, así invocaba";"01000101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"335";"1620";"";"11";"la segunda deidad del tercer cielo:";"00100100110";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"335";"1620";"";"12";"«Ociosa, Amor, será la dicha mía,";"01010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"335";"1620";"";"13";"si lo que debo a plumas de tu aljaba";"00010100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"335";"1620";"";"14";"no lo fomentan plumas de tu vuelo».";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"338";"1620";"Hurtas mi vulto, y cuanto más le debe";"1";"Hurtas mi vulto, y cuanto más le debe";"10010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"2";"a tu pincel, dos veces peregrino,";"00011100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"3";"de espíritu vivaz el breve lino";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"4";"en las colores que sediento bebe,";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"5";"vanas cenizas temo al lino breve,";"10010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"6";"que émulo del barro lo imagino,";"1000100010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"7";"a quien (ya etéreo fuese, ya divino)";"010100100010";"12";"1";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"8";"vida le fïó muda esplendor leve.";"10011100110";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"338";"1620";"";"9";"Belga gentil, prosigue al hurto noble,";"10010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"338";"1620";"";"10";"que a su materia perdonará el fuego,";"00010000110";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"338";"1620";"";"11";"y el tiempo ignorará su contextura.";"01000100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"338";"1620";"";"12";"Los siglos que en sus hojas cuenta un roble,";"01000101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"338";"1620";"";"13";"árbol los cuenta sordo, tronco, ciego;";"10010101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"338";"1620";"";"14";"quien más ve, quien más oye, menos dura.";"11111101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"354";"1621";"Este funeral trono, que luciente,";"1";"Este funeral trono, que luciente,";"10001100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"2";"a pesar de esplendores tantos, piensa";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"3";"fragrante luto hacer la nube densa";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"4";"de los aromas que lloró el oriente,";"00010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"5";"avaro, niega con rigor decente,";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"6";"y ponderoso oprime sin ofensa";"00010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"7";"en breve, mas real, polvo la inmensa";"01000110010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"8";"jurisdicción de un cetro, de un tridente,";"00010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"354";"1621";"";"9";"ley de ambos mundos, freno de ambos mares.";"11010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"354";"1621";"";"10";"Rey, pues, tanto, que en África dio almenas";"10100100110";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"354";"1621";"";"11";"a sus pendones, y a su Dios, altares,";"00010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"354";"1621";"";"12";"que las reliquias expelió, agarenas,";"00010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"354";"1621";"";"13";"de nuestros ya de hoy más seguros lares,";"01001101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"354";"1621";"";"14";"rayos ciñe en regiones más serenas.";"10100101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"356";"1621";"Los rayos que a tu padre son cabello,";"1";"Los rayos que a tu padre son cabello,";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"356";"1621";"";"2";"barba, Esculapio, a ti, peinas en oro;";"10010110010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"356";"1621";"";"3";"tu facultad en lira humilde imploro,";"00010101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"356";"1621";"";"4";"dicte números Clío para ello.";"1010010110";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"356";"1621";"";"5";"Asiste al que dos mundos, garzón bello,";"01001100110";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"356";"1621";"";"6";"veneran rey, y yo deidad adoro;";"01010101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"356";"1621";"";"7";"purpureará tus aras blanco toro";"000010101010";"12";"0";"cuarteto";"OBVIL_auto"
"segura_B";"356";"1621";"";"8";"que ignore el yugo su lozano cuello.";"01010001010";"11";"2";"cuarteto";"OBVIL_auto"
